Order ID,Order Date,Ship Date,Customer Name,Segment,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
722,12/23/2023,12/24/2023,Arun,Corporate,East,1722,Office Supplies,Binders,Product-1722,304.72,1,0.44,28.79
723,12/24/2023,12/29/2023,Ravi,Consumer,North,1723,Office Supplies,Binders,Product-1723,522.36,4,0.29,24.61
724,12/25/2023,12/31/2023,Saranya,Home Office,South,1724,Office Supplies,Binders,Product-1724,524.52,4,0.2,27.53
725,12/26/2023,1/1/2024,Arun,Home Office,East,1725,Furniture,Binders,Product-1725,1761.08,5,0.18,241.24
726,12/27/2023,12/30/2023,Meena,Consumer,North,1726,Technology,Chairs,Product-1726,438.08,7,0.01,13.53
727,12/28/2023,12/29/2023,Prakash,Corporate,North,1727,Furniture,Tables,Product-1727,1584.57,8,0.12,202.85
728,12/29/2023,1/1/2024,Saranya,Corporate,South,1728,Technology,Phones,Product-1728,950.52,6,0.36,87.48
729,12/30/2023,1/3/2024,Arun,Home Office,West,1729,Office Supplies,Phones,Product-1729,1998.23,1,0.3,194.06
730,12/31/2023,1/2/2024,Saranya,Consumer,North,1730,Technology,Binders,Product-1730,1686.23,7,0.46,186.52
731,1/1/2024,1/7/2024,Nithya,Corporate,West,1731,Office Supplies,Accessories,Product-1731,1492.42,3,0.03,122.04
732,1/2/2024,1/6/2024,Saranya,Corporate,West,1732,Office Supplies,Storage,Product-1732,1747.92,6,0.08,76.69
733,1/3/2024,1/7/2024,Saranya,Home Office,East,1733,Technology,Chairs,Product-1733,1286.36,8,0.39,54.46
734,1/4/2024,1/9/2024,Ravi,Corporate,West,1734,Office Supplies,Accessories,Product-1734,1695.12,7,0.18,204.3
735,1/5/2024,1/7/2024,Meena,Consumer,South,1735,Technology,Accessories,Product-1735,559.2,6,0.06,31.61
736,1/6/2024,1/10/2024,Kiran,Home Office,East,1736,Office Supplies,Binders,Product-1736,240.52,9,0.5,8.03
737,1/7/2024,1/11/2024,Kiran,Home Office,East,1737,Furniture,Chairs,Product-1737,1251.07,9,0.39,184.6
738,1/8/2024,1/10/2024,Arun,Consumer,East,1738,Furniture,Phones,Product-1738,897.65,1,0.2,132.54
739,1/9/2024,1/11/2024,Saranya,Home Office,North,1739,Office Supplies,Storage,Product-1739,881.56,1,0.41,66.45
740,1/10/2024,1/14/2024,Arun,Corporate,North,1740,Office Supplies,Phones,Product-1740,1077.16,1,0.34,35.61
741,1/11/2024,1/13/2024,Ravi,Corporate,West,1741,Technology,Accessories,Product-1741,754.7,8,0.39,88.5
742,1/12/2024,1/16/2024,Ravi,Consumer,East,1742,Furniture,Storage,Product-1742,1270.82,7,0.41,164.85
743,1/13/2024,1/17/2024,Divya,Corporate,East,1743,Technology,Tables,Product-1743,109.61,3,0.04,4.93
744,1/14/2024,1/19/2024,Nithya,Consumer,South,1744,Office Supplies,Accessories,Product-1744,1941.29,2,0.31,89.79
745,1/15/2024,1/16/2024,Ravi,Consumer,West,1745,Office Supplies,Phones,Product-1745,1853.18,4,0,238.44
746,1/16/2024,1/20/2024,Divya,Corporate,South,1746,Technology,Phones,Product-1746,1873.78,3,0.02,263.51
747,1/17/2024,1/20/2024,Meena,Consumer,West,1747,Office Supplies,Binders,Product-1747,761.76,7,0.45,95.14
748,1/18/2024,1/24/2024,Arun,Corporate,West,1748,Furniture,Phones,Product-1748,1087.19,8,0.26,58.81
749,1/19/2024,1/20/2024,Prakash,Home Office,North,1749,Technology,Chairs,Product-1749,1910.55,6,0.37,151.66
750,1/20/2024,1/21/2024,Meena,Home Office,North,1750,Furniture,Accessories,Product-1750,1809.57,3,0.42,184.76
751,1/21/2024,1/22/2024,Ravi,Consumer,South,1751,Furniture,Storage,Product-1751,1590.98,6,0.47,78.33
752,1/22/2024,1/27/2024,Meena,Corporate,West,1752,Furniture,Phones,Product-1752,844.3,2,0.43,46.67
753,1/23/2024,1/27/2024,Meena,Corporate,East,1753,Technology,Binders,Product-1753,1150.46,7,0.24,73.57
754,1/24/2024,1/29/2024,Nithya,Home Office,North,1754,Office Supplies,Binders,Product-1754,1596.18,7,0.17,145.48
755,1/25/2024,1/29/2024,Nithya,Home Office,East,1755,Furniture,Phones,Product-1755,582.37,4,0.08,53.17
756,1/26/2024,1/31/2024,Nithya,Corporate,South,1756,Furniture,Chairs,Product-1756,1271.58,8,0.2,162.4
757,1/27/2024,2/1/2024,Meena,Consumer,North,1757,Furniture,Binders,Product-1757,1664.47,4,0.18,200.34
758,1/28/2024,2/3/2024,Ravi,Home Office,North,1758,Office Supplies,Storage,Product-1758,1429.54,7,0.28,199.63
759,1/29/2024,2/1/2024,Prakash,Consumer,West,1759,Office Supplies,Accessories,Product-1759,984.99,4,0.33,128
760,1/30/2024,2/4/2024,Saranya,Consumer,South,1760,Technology,Tables,Product-1760,1189.99,5,0.49,71.95
761,1/31/2024,2/6/2024,Meena,Home Office,West,1761,Office Supplies,Chairs,Product-1761,1977.92,7,0.36,137.97
762,2/1/2024,2/3/2024,Divya,Consumer,North,1762,Technology,Binders,Product-1762,1223.88,3,0.32,110.21
763,2/2/2024,2/5/2024,Ravi,Consumer,South,1763,Technology,Accessories,Product-1763,1581.95,5,0.17,50.17
764,2/3/2024,2/8/2024,Meena,Corporate,North,1764,Technology,Tables,Product-1764,1466.88,3,0.02,203.12
765,2/4/2024,2/5/2024,Prakash,Consumer,South,1765,Technology,Phones,Product-1765,1417.91,5,0.14,50.08
766,2/5/2024,2/7/2024,Saranya,Corporate,North,1766,Technology,Phones,Product-1766,1446.92,3,0.38,99.39
767,2/6/2024,2/8/2024,Nithya,Home Office,East,1767,Furniture,Storage,Product-1767,936.1,7,0.1,92.02
768,2/7/2024,2/13/2024,Ravi,Home Office,East,1768,Office Supplies,Tables,Product-1768,974.61,1,0.36,89.8
769,2/8/2024,2/10/2024,Kiran,Corporate,West,1769,Furniture,Phones,Product-1769,962.33,9,0.29,104.45
770,2/9/2024,2/12/2024,Saranya,Home Office,East,1770,Technology,Phones,Product-1770,114.85,9,0.09,10.72
771,2/10/2024,2/15/2024,Divya,Consumer,North,1771,Office Supplies,Binders,Product-1771,520.08,5,0.13,29.89
772,2/11/2024,2/16/2024,Meena,Consumer,North,1772,Furniture,Storage,Product-1772,351.4,9,0.25,19.02
773,2/12/2024,2/13/2024,Prakash,Consumer,East,1773,Furniture,Accessories,Product-1773,1778.57,6,0.21,246.99
774,2/13/2024,2/19/2024,Kiran,Home Office,West,1774,Technology,Phones,Product-1774,586.19,5,0.39,36.15
775,2/14/2024,2/15/2024,Prakash,Consumer,East,1775,Furniture,Chairs,Product-1775,319.96,3,0.37,20.39
776,2/15/2024,2/17/2024,Kiran,Home Office,South,1776,Furniture,Chairs,Product-1776,283.55,8,0.29,22.56
777,2/16/2024,2/17/2024,Ravi,Consumer,South,1777,Furniture,Accessories,Product-1777,1414.98,4,0.41,66.13
778,2/17/2024,2/20/2024,Kiran,Corporate,South,1778,Furniture,Tables,Product-1778,61.86,3,0.28,5.62
779,2/18/2024,2/23/2024,Divya,Home Office,East,1779,Furniture,Storage,Product-1779,969.04,6,0.48,106.4
780,2/19/2024,2/21/2024,Divya,Home Office,East,1780,Technology,Binders,Product-1780,281.8,8,0.11,35.03
781,2/20/2024,2/21/2024,Arun,Consumer,East,1781,Technology,Chairs,Product-1781,1706.84,9,0.36,196.93
782,2/21/2024,2/27/2024,Divya,Home Office,South,1782,Furniture,Chairs,Product-1782,1918.98,6,0.18,91.57
783,2/22/2024,2/25/2024,Saranya,Home Office,West,1783,Technology,Accessories,Product-1783,1919.57,5,0.14,162.64
784,2/23/2024,2/26/2024,Kiran,Corporate,North,1784,Technology,Tables,Product-1784,911.83,2,0.09,31.58
785,2/24/2024,2/25/2024,Divya,Corporate,East,1785,Office Supplies,Tables,Product-1785,1306.8,2,0.28,42
786,2/25/2024,3/1/2024,Ravi,Consumer,West,1786,Furniture,Accessories,Product-1786,1219.42,9,0.11,100.99
787,2/26/2024,2/27/2024,Prakash,Corporate,North,1787,Technology,Chairs,Product-1787,732.58,2,0.1,44.22
788,2/27/2024,2/29/2024,Nithya,Consumer,North,1788,Technology,Storage,Product-1788,915.93,2,0.5,102.59
789,2/28/2024,2/29/2024,Prakash,Consumer,North,1789,Furniture,Chairs,Product-1789,175.43,3,0.4,20.51
790,2/29/2024,3/3/2024,Arun,Consumer,West,1790,Office Supplies,Tables,Product-1790,1601.61,3,0.37,220.14
791,3/1/2024,3/2/2024,Prakash,Home Office,West,1791,Furniture,Binders,Product-1791,519.57,4,0.4,63.01
792,3/2/2024,3/7/2024,Kiran,Corporate,South,1792,Office Supplies,Chairs,Product-1792,948.03,7,0.48,33.93
793,3/3/2024,3/9/2024,Arun,Consumer,West,1793,Furniture,Storage,Product-1793,987.21,9,0.29,73.64
794,3/4/2024,3/8/2024,Kiran,Corporate,West,1794,Furniture,Phones,Product-1794,1143.39,2,0.11,71.76
795,3/5/2024,3/6/2024,Ravi,Consumer,West,1795,Furniture,Chairs,Product-1795,1644.86,4,0.43,125.56
796,3/6/2024,3/11/2024,Arun,Corporate,North,1796,Furniture,Accessories,Product-1796,1399.17,9,0.37,68.85
797,3/7/2024,3/12/2024,Meena,Corporate,East,1797,Office Supplies,Phones,Product-1797,1342.97,2,0.21,56.03
798,3/8/2024,3/14/2024,Saranya,Consumer,South,1798,Office Supplies,Accessories,Product-1798,1077.15,1,0.24,99.66
799,3/9/2024,3/12/2024,Saranya,Home Office,East,1799,Technology,Accessories,Product-1799,237.11,8,0.21,27.61
800,3/10/2024,3/15/2024,Kiran,Corporate,East,1800,Furniture,Accessories,Product-1800,833.92,9,0.46,95.26
801,3/11/2024,3/16/2024,Prakash,Home Office,West,1801,Office Supplies,Chairs,Product-1801,1916.77,7,0.17,161.23
802,3/12/2024,3/17/2024,Nithya,Home Office,South,1802,Office Supplies,Tables,Product-1802,1991.32,8,0.48,184.54
803,3/13/2024,3/18/2024,Nithya,Consumer,East,1803,Office Supplies,Phones,Product-1803,1474.47,4,0.46,135.59
804,3/14/2024,3/16/2024,Meena,Consumer,East,1804,Furniture,Storage,Product-1804,493.65,4,0.32,55.78
805,3/15/2024,3/17/2024,Arun,Consumer,South,1805,Technology,Tables,Product-1805,248.69,2,0.29,8.89
806,3/16/2024,3/19/2024,Meena,Corporate,West,1806,Office Supplies,Chairs,Product-1806,858.79,8,0.19,98.92
807,3/17/2024,3/18/2024,Meena,Consumer,East,1807,Furniture,Accessories,Product-1807,1720.32,2,0.01,171.8
808,3/18/2024,3/23/2024,Prakash,Consumer,North,1808,Office Supplies,Storage,Product-1808,1457.64,9,0.06,78.38
809,3/19/2024,3/25/2024,Nithya,Corporate,East,1809,Office Supplies,Phones,Product-1809,1773.59,4,0.38,63.65
810,3/20/2024,3/21/2024,Arun,Corporate,North,1810,Technology,Tables,Product-1810,1250.76,1,0.24,53.81
811,3/21/2024,3/27/2024,Ravi,Consumer,West,1811,Office Supplies,Binders,Product-1811,304.14,4,0.07,28.27
812,3/22/2024,3/23/2024,Prakash,Consumer,East,1812,Office Supplies,Tables,Product-1812,273.85,3,0.13,33.14
813,3/23/2024,3/26/2024,Meena,Consumer,South,1813,Furniture,Storage,Product-1813,143.6,6,0.47,10.07
814,3/24/2024,3/29/2024,Meena,Consumer,South,1814,Furniture,Chairs,Product-1814,1155.81,7,0.18,87.26
815,3/25/2024,3/30/2024,Ravi,Home Office,East,1815,Technology,Phones,Product-1815,523.63,8,0.45,74.41
816,3/26/2024,3/30/2024,Meena,Home Office,West,1816,Furniture,Storage,Product-1816,1482.05,2,0.15,82.35
817,3/27/2024,4/2/2024,Meena,Consumer,West,1817,Furniture,Accessories,Product-1817,1388.19,6,0.27,58.93
818,3/28/2024,3/29/2024,Meena,Home Office,South,1818,Technology,Phones,Product-1818,670.32,6,0.01,47.73
819,3/29/2024,3/30/2024,Saranya,Corporate,East,1819,Office Supplies,Tables,Product-1819,394.76,5,0.26,47.18
820,3/30/2024,4/1/2024,Prakash,Home Office,West,1820,Technology,Storage,Product-1820,249.68,7,0.32,26.25
821,3/31/2024,4/4/2024,Divya,Home Office,South,1821,Furniture,Tables,Product-1821,1487.76,3,0.12,118.87
822,4/1/2024,4/3/2024,Prakash,Consumer,North,1822,Technology,Tables,Product-1822,928.36,4,0.29,135.33
823,4/2/2024,4/4/2024,Ravi,Home Office,East,1823,Office Supplies,Tables,Product-1823,680.88,9,0.32,80.48
824,4/3/2024,4/5/2024,Meena,Home Office,North,1824,Technology,Chairs,Product-1824,1720.47,4,0.34,64.39
825,4/4/2024,4/10/2024,Prakash,Home Office,North,1825,Furniture,Tables,Product-1825,1207.55,3,0.39,144.13
826,4/5/2024,4/11/2024,Saranya,Home Office,West,1826,Furniture,Accessories,Product-1826,1060.1,2,0.16,34.86
827,4/6/2024,4/9/2024,Nithya,Corporate,West,1827,Technology,Accessories,Product-1827,1499.59,5,0.28,162.01
828,4/7/2024,4/10/2024,Ravi,Consumer,West,1828,Office Supplies,Phones,Product-1828,1640.39,4,0.49,90.64
829,4/8/2024,4/10/2024,Kiran,Consumer,East,1829,Technology,Binders,Product-1829,1387.84,8,0.45,157.62
830,4/9/2024,4/13/2024,Prakash,Corporate,North,1830,Office Supplies,Tables,Product-1830,908.01,7,0.48,60.99
831,4/10/2024,4/11/2024,Kiran,Home Office,East,1831,Office Supplies,Tables,Product-1831,789.63,6,0.19,106.41
832,4/11/2024,4/17/2024,Meena,Corporate,West,1832,Technology,Storage,Product-1832,1554.75,2,0.39,109.5
833,4/12/2024,4/16/2024,Saranya,Home Office,North,1833,Office Supplies,Chairs,Product-1833,1059.92,3,0.31,110.62
834,4/13/2024,4/18/2024,Saranya,Corporate,East,1834,Furniture,Binders,Product-1834,1423.55,9,0.04,91.55
835,4/14/2024,4/20/2024,Prakash,Consumer,East,1835,Technology,Phones,Product-1835,1786.28,9,0.41,250.2
836,4/15/2024,4/21/2024,Ravi,Consumer,South,1836,Office Supplies,Binders,Product-1836,1835.99,5,0.34,227.15
837,4/16/2024,4/19/2024,Ravi,Consumer,East,1837,Furniture,Tables,Product-1837,591.55,3,0.1,35.02
838,4/17/2024,4/18/2024,Saranya,Home Office,West,1838,Technology,Storage,Product-1838,416.39,2,0.04,59.9
839,4/18/2024,4/19/2024,Ravi,Home Office,East,1839,Furniture,Chairs,Product-1839,559.51,8,0.42,40.77
840,4/19/2024,4/24/2024,Saranya,Corporate,North,1840,Furniture,Phones,Product-1840,1515.17,6,0.04,163.98
841,4/20/2024,4/25/2024,Prakash,Corporate,East,1841,Furniture,Binders,Product-1841,771.61,7,0.05,91.93
842,4/21/2024,4/27/2024,Divya,Consumer,South,1842,Office Supplies,Phones,Product-1842,388.11,1,0.21,12.71
843,4/22/2024,4/24/2024,Saranya,Home Office,North,1843,Technology,Tables,Product-1843,241.85,1,0.07,35.09
844,4/23/2024,4/26/2024,Kiran,Corporate,North,1844,Technology,Phones,Product-1844,688.26,2,0.46,49.1
845,4/24/2024,4/27/2024,Ravi,Home Office,South,1845,Office Supplies,Storage,Product-1845,315.47,3,0.24,16.65
846,4/25/2024,5/1/2024,Saranya,Home Office,West,1846,Technology,Phones,Product-1846,354.93,1,0.28,46.88
847,4/26/2024,4/30/2024,Saranya,Consumer,North,1847,Furniture,Accessories,Product-1847,1383.57,5,0.46,158.21
848,4/27/2024,4/29/2024,Prakash,Consumer,West,1848,Technology,Storage,Product-1848,88.48,3,0.27,3.58
849,4/28/2024,5/4/2024,Ravi,Home Office,North,1849,Office Supplies,Binders,Product-1849,279.23,1,0.18,12.3
850,4/29/2024,5/1/2024,Divya,Home Office,North,1850,Furniture,Chairs,Product-1850,1696.51,8,0.4,196.49
851,4/30/2024,5/2/2024,Prakash,Home Office,West,1851,Office Supplies,Chairs,Product-1851,1697.58,6,0.22,66.16
852,5/1/2024,5/3/2024,Divya,Home Office,North,1852,Furniture,Tables,Product-1852,692.02,9,0.16,96.93
853,5/2/2024,5/8/2024,Nithya,Consumer,West,1853,Furniture,Tables,Product-1853,221.51,3,0.36,26.36
854,5/3/2024,5/6/2024,Prakash,Corporate,South,1854,Technology,Accessories,Product-1854,1424.69,9,0.4,100.1
855,5/4/2024,5/7/2024,Ravi,Consumer,West,1855,Furniture,Binders,Product-1855,752.26,9,0.4,55.33
856,5/5/2024,5/7/2024,Arun,Corporate,South,1856,Office Supplies,Chairs,Product-1856,138.66,1,0.49,12.59
857,5/6/2024,5/10/2024,Ravi,Home Office,North,1857,Technology,Chairs,Product-1857,357.76,3,0.39,26.23
858,5/7/2024,5/8/2024,Ravi,Corporate,West,1858,Office Supplies,Chairs,Product-1858,317.57,6,0.38,39.38
859,5/8/2024,5/14/2024,Divya,Consumer,North,1859,Furniture,Chairs,Product-1859,1198.78,8,0.43,176.18
860,5/9/2024,5/10/2024,Divya,Consumer,West,1860,Office Supplies,Phones,Product-1860,1801.33,4,0,180.39
861,5/10/2024,5/14/2024,Ravi,Home Office,South,1861,Office Supplies,Binders,Product-1861,1596.49,5,0.18,133.35
862,5/11/2024,5/17/2024,Ravi,Consumer,South,1862,Furniture,Storage,Product-1862,1115.71,9,0.37,63.3
863,5/12/2024,5/14/2024,Ravi,Home Office,West,1863,Technology,Storage,Product-1863,873.2,6,0.3,94.67
864,5/13/2024,5/16/2024,Divya,Consumer,South,1864,Office Supplies,Accessories,Product-1864,1256.42,7,0.09,141.06
865,5/14/2024,5/15/2024,Ravi,Consumer,North,1865,Furniture,Phones,Product-1865,915.43,7,0.15,102.73
866,5/15/2024,5/20/2024,Ravi,Home Office,North,1866,Technology,Chairs,Product-1866,529.89,4,0.17,17.61
867,5/16/2024,5/21/2024,Nithya,Corporate,East,1867,Technology,Chairs,Product-1867,1374.44,4,0.28,189.53
868,5/17/2024,5/21/2024,Meena,Consumer,South,1868,Technology,Tables,Product-1868,1752.83,4,0.42,123.7
869,5/18/2024,5/20/2024,Arun,Corporate,North,1869,Office Supplies,Tables,Product-1869,777.1,5,0.47,92.71
870,5/19/2024,5/20/2024,Kiran,Consumer,West,1870,Office Supplies,Accessories,Product-1870,1691,5,0.38,204.91
871,5/20/2024,5/22/2024,Arun,Consumer,South,1871,Office Supplies,Chairs,Product-1871,890.61,8,0.42,96.25
872,5/21/2024,5/22/2024,Meena,Consumer,North,1872,Technology,Accessories,Product-1872,832.61,9,0.24,64.43
873,5/22/2024,5/26/2024,Kiran,Consumer,South,1873,Office Supplies,Phones,Product-1873,105.23,2,0.19,10.84
874,5/23/2024,5/27/2024,Prakash,Corporate,West,1874,Furniture,Storage,Product-1874,1405.79,7,0.2,48.96
875,5/24/2024,5/29/2024,Ravi,Corporate,North,1875,Office Supplies,Chairs,Product-1875,1624.63,1,0.31,197.27
876,5/25/2024,5/27/2024,Meena,Consumer,East,1876,Office Supplies,Binders,Product-1876,1343.94,1,0.06,56.38
877,5/26/2024,6/1/2024,Nithya,Consumer,East,1877,Technology,Phones,Product-1877,345.15,4,0.29,26.79
878,5/27/2024,6/1/2024,Prakash,Corporate,South,1878,Office Supplies,Chairs,Product-1878,251.42,7,0.33,10.67
879,5/28/2024,5/30/2024,Ravi,Home Office,West,1879,Furniture,Binders,Product-1879,1167.07,2,0.22,152.24
880,5/29/2024,6/3/2024,Divya,Home Office,North,1880,Technology,Tables,Product-1880,832.96,2,0.48,79.99
881,5/30/2024,6/5/2024,Saranya,Corporate,West,1881,Furniture,Accessories,Product-1881,886.74,1,0.3,100.13
882,5/31/2024,6/3/2024,Meena,Consumer,North,1882,Technology,Tables,Product-1882,1937.21,2,0.11,216.79
883,6/1/2024,6/4/2024,Divya,Consumer,South,1883,Technology,Storage,Product-1883,1461.65,7,0.24,191.47
884,6/2/2024,6/5/2024,Meena,Home Office,North,1884,Office Supplies,Tables,Product-1884,852.99,9,0.34,39.16
885,6/3/2024,6/6/2024,Nithya,Home Office,West,1885,Furniture,Chairs,Product-1885,87.24,6,0.16,9.52
886,6/4/2024,6/5/2024,Meena,Corporate,West,1886,Technology,Binders,Product-1886,116.49,2,0.04,11.53
887,6/5/2024,6/8/2024,Divya,Home Office,South,1887,Office Supplies,Tables,Product-1887,1385.37,9,0.29,46.7
888,6/6/2024,6/12/2024,Nithya,Corporate,West,1888,Technology,Chairs,Product-1888,1683.59,7,0.47,91.2
889,6/7/2024,6/11/2024,Kiran,Home Office,North,1889,Technology,Storage,Product-1889,1430.02,1,0.24,88.82
890,6/8/2024,6/12/2024,Arun,Home Office,South,1890,Technology,Binders,Product-1890,841.48,9,0.45,32.57
891,6/9/2024,6/10/2024,Ravi,Home Office,North,1891,Technology,Tables,Product-1891,110.71,2,0.42,8.03
892,6/10/2024,6/13/2024,Meena,Consumer,West,1892,Technology,Accessories,Product-1892,1936.43,4,0.07,64.41
893,6/11/2024,6/14/2024,Ravi,Consumer,South,1893,Technology,Accessories,Product-1893,1973.36,9,0.35,190.2
894,6/12/2024,6/15/2024,Saranya,Consumer,North,1894,Office Supplies,Binders,Product-1894,1121.26,4,0.22,62.1
895,6/13/2024,6/18/2024,Divya,Home Office,West,1895,Technology,Accessories,Product-1895,187.81,3,0.13,12.1
896,6/14/2024,6/16/2024,Ravi,Corporate,West,1896,Furniture,Tables,Product-1896,1104.9,1,0.34,153.86
897,6/15/2024,6/20/2024,Divya,Corporate,East,1897,Office Supplies,Tables,Product-1897,1790.06,7,0.37,161.71
898,6/16/2024,6/18/2024,Ravi,Corporate,West,1898,Furniture,Binders,Product-1898,1375.97,6,0.09,85.7
899,6/17/2024,6/20/2024,Arun,Corporate,North,1899,Technology,Tables,Product-1899,1453.98,4,0.46,148.04
900,6/18/2024,6/21/2024,Arun,Consumer,South,1900,Furniture,Chairs,Product-1900,215.69,6,0.38,11.69
901,6/19/2024,6/24/2024,Nithya,Consumer,East,1901,Technology,Storage,Product-1901,257.7,6,0.47,10.03
902,6/20/2024,6/25/2024,Arun,Home Office,West,1902,Technology,Accessories,Product-1902,298.33,4,0.16,9.7
903,6/21/2024,6/23/2024,Nithya,Home Office,West,1903,Office Supplies,Chairs,Product-1903,1813.53,6,0.47,261.48
904,6/22/2024,6/26/2024,Arun,Corporate,West,1904,Office Supplies,Binders,Product-1904,1075.41,8,0.18,125.77
905,6/23/2024,6/25/2024,Arun,Consumer,North,1905,Technology,Accessories,Product-1905,1593.57,3,0.03,200.78
906,6/24/2024,6/29/2024,Arun,Corporate,East,1906,Office Supplies,Chairs,Product-1906,274.82,4,0.38,40.59
907,6/25/2024,7/1/2024,Divya,Home Office,North,1907,Furniture,Tables,Product-1907,1858.9,1,0.35,263.58
908,6/26/2024,7/1/2024,Meena,Home Office,East,1908,Office Supplies,Binders,Product-1908,1651.23,4,0.3,195.55
909,6/27/2024,7/3/2024,Nithya,Corporate,South,1909,Office Supplies,Binders,Product-1909,488.29,9,0.24,55.31
910,6/28/2024,6/29/2024,Ravi,Home Office,North,1910,Furniture,Accessories,Product-1910,1754.66,8,0.02,123.57
911,6/29/2024,7/4/2024,Arun,Corporate,North,1911,Office Supplies,Tables,Product-1911,563.71,4,0.31,23.95
912,6/30/2024,7/1/2024,Divya,Consumer,South,1912,Technology,Accessories,Product-1912,450.41,7,0.21,44.52
913,7/1/2024,7/5/2024,Divya,Corporate,East,1913,Furniture,Phones,Product-1913,565.28,3,0.28,56.05
914,7/2/2024,7/4/2024,Divya,Consumer,West,1914,Technology,Chairs,Product-1914,1824.41,9,0.21,263.2
915,7/3/2024,7/9/2024,Nithya,Consumer,South,1915,Furniture,Phones,Product-1915,1835.4,4,0.48,152.54
916,7/4/2024,7/6/2024,Meena,Home Office,West,1916,Technology,Chairs,Product-1916,691.54,2,0.3,78.07
917,7/5/2024,7/6/2024,Nithya,Home Office,West,1917,Technology,Storage,Product-1917,1425.6,5,0.37,141.13
918,7/6/2024,7/12/2024,Ravi,Home Office,South,1918,Office Supplies,Binders,Product-1918,1367.7,2,0.47,70.04
919,7/7/2024,7/9/2024,Meena,Corporate,East,1919,Technology,Accessories,Product-1919,1622.8,6,0.3,163.98
920,7/8/2024,7/13/2024,Kiran,Corporate,West,1920,Office Supplies,Storage,Product-1920,628.19,1,0.01,59.56
921,7/9/2024,7/12/2024,Prakash,Home Office,South,1921,Furniture,Storage,Product-1921,1044.77,6,0.02,93.27
